code,scheme,resolution_deg,native_resolution_deg,coarsen_lat_factor,coarsen_lon_factor,hours,native_points,processed_points,point_hours,source_bytes,capacity_layout,capacity_years,wind_capacity_mw,solar_capacity_mw,wind_capacity_mw_start,wind_capacity_mw_end,solar_capacity_mw_start,solar_capacity_mw_end,wind_outside_grid_mw_max,solar_outside_grid_mw_max,wind_outside_grid_points_max,solar_outside_grid_points_max,wind_weight_fallback,solar_weight_fallback,wind_capacity_absent,solar_capacity_absent,wind_low_coverage,solar_low_coverage,wind_fallback_years,solar_fallback_years,compute_s,write_s,total_s,point_hours_per_s,peak_rss_mb,run_id,workers,task_wall_s,source_kind,source_open_s,graph_build_s,system_scope,wind_out_of_system_scope_mw_max,solar_out_of_system_scope_mw_max,wind_out_of_system_scope_points_max,solar_out_of_system_scope_points_max,aggregation_point_hours_per_s,wind_occupied_cells,solar_occupied_cells,combined_occupied_cells,wind_effective_cells,solar_effective_cells,combined_effective_cells
dk,capacity,0.25,0.25,1,1,37944,528,528,20034432,133931384,annual,"2022,2023,2024,2025,2026",4839.246236559139,2520.3609544592036,4642.7,5003.3,1935.385,3147.534,0.0,0.0,0,0,False,False,False,False,False,False,,,1.334002125018742,0.2243744999868795,2.0632321249577217,9710217.16735364,496.078125,20260723T013213Z-85f136d9,8,11.552190167014489,resolution_cache,0.3914705830393359,0.1038402079720981,country,0.0,0.0,0.0,0.0,15018290.91892828,68.84566729917773,92.3763440860215,120.91840607210628,22.45123159408219,20.95109472388924,36.10301403862579
dk,uniform,0.5,0.25,2,2,37944,528,136,5160384,37080157,annual,"2022,2023,2024,2025,2026",4839.246236559139,2520.3609544592036,4642.7,5003.3,1935.385,3147.534,0.0,0.0,0,0,False,False,False,False,False,False,,,1.0546961660147645,0.1251263750018552,1.7239190000109377,2993402.822271383,327.796875,20260723T013213Z-85f136d9,8,11.522652333020233,resolution_cache,0.4045792079996317,0.1353957499959506,country,0.0,0.0,0.0,0.0,4892768.331090871,37.538266919671095,41.07590132827325,52.30740037950664,17.789007685242698,15.168898080803103,24.788320058428635
dk,uniform,1.0,0.25,4,4,37944,528,36,1365984,10678969,annual,"2022,2023,2024,2025,2026",4839.246236559139,2520.3609544592036,4642.7,5003.3,1935.385,3147.534,0.0,0.0,0,0,False,False,False,False,False,False,,,0.9978385000140406,0.1461855000234209,1.6695586669957263,818170.7100224328,278.953125,20260723T013213Z-85f136d9,8,11.549624874955043,resolution_cache,0.4080640419851988,0.1132204590248875,country,0.0,0.0,0.0,0.0,1368942.97021089,17.538266919671095,17.0,19.538266919671095,9.69173923286978,7.859937964507371,11.433936309008516
dk,uniform,2.0,0.25,8,8,37944,528,10,379440,3386066,annual,"2022,2023,2024,2025,2026",4839.246236559139,2520.3609544592036,4642.7,5003.3,1935.385,3147.534,0.0,0.0,0,0,False,False,False,False,False,False,,,0.9502569159958512,0.1392184169963002,1.5937992919934914,238072.63681577137,262.515625,20260723T013213Z-85f136d9,8,11.6494232910336,resolution_cache,0.3915105420164764,0.1090022079879418,country,0.0,0.0,0.0,0.0,399302.5397793123,6.0,6.0,7.0,4.73116710466538,4.2533739015768885,5.299820850987769
dk,uniform,0.25,0.25,1,1,37944,528,528,20034432,133931384,annual,"2022,2023,2024,2025,2026",4839.246236559139,2520.3609544592036,4642.7,5003.3,1935.385,3147.534,0.0,0.0,0,0,False,False,False,False,False,False,,,1.494854332995601,0.6505854169954546,2.6723481669905595,7496939.301349192,490.109375,20260723T013213Z-85f136d9,8,11.753618374990763,resolution_cache,0.4145917079877108,0.1051062920014374,country,0.0,0.0,0.0,0.0,13402263.724153085,68.84566729917773,92.3763440860215,120.91840607210628,22.45123159408219,20.95109472388924,36.10301403862579
ie,capacity,1.0,0.25,4,4,37944,378,30,1138320,8949067,annual,"2022,2023,2024,2025,2026",4198.2537001897535,617.0733447185326,3851.7,4381.1,238.01099999999997,862.763,0.0,0.0,0,0,False,False,False,False,False,False,,,0.8792762919911183,0.1417141249985434,1.1282219579443336,1008950.4037610342,521.203125,20260723T013213Z-85f136d9,8,9.38078441703692,resolution_cache,0.0085584170301444,0.0884650829830207,country,0.0,0.0,0.0,0.0,1294610.1360498166,17.0,8.538266919671095,17.0,8.167180492314548,2.7470849689181422,9.487759586286224
ie,capacity,2.0,0.25,8,8,37944,378,9,341496,3138237,annual,"2022,2023,2024,2025,2026",4198.2537001897535,617.0733447185326,3851.7,4381.1,238.01099999999997,862.763,0.0,0.0,0,0,False,False,False,False,False,False,,,0.8167477080132812,0.1007457500090822,1.0306824579602107,331329.9817635815,548.625,20260723T013213Z-85f136d9,8,9.332056291983465,resolution_cache,0.0100547500187531,0.0991981250117532,country,0.0,0.0,0.0,0.0,418116.8758106229,7.0,5.0,7.0,4.316046405844955,2.595006383833372,5.088173316949671
ie,capacity,0.5,0.25,2,2,37944,378,99,3756456,26728775,annual,"2022,2023,2024,2025,2026",4198.2537001897535,617.0733447185326,3851.7,4381.1,238.01099999999997,862.763,0.0,0.0,0,0,False,False,False,False,False,False,,,1.0348406249540858,0.1022285840008407,1.25889004196506,2983942.8979328275,506.09375,20260723T013213Z-85f136d9,8,9.596927000035066,resolution_cache,0.0125424159923568,0.1052575830253772,country,0.0,0.0,0.0,0.0,3629985.052207114,37.538266919671095,14.614800759013283,43.538266919671095,16.659683434708167,3.8106170396458783,19.196135657007183
ie,capacity,0.25,0.25,1,1,37944,378,378,14342832,95464660,annual,"2022,2023,2024,2025,2026",4198.2537001897535,617.0733447185326,3851.7,4381.1,238.01099999999997,862.763,0.0,0.0,0,0,False,False,False,False,False,False,,,1.1148418340017088,0.1135770830442197,1.334651167038828,10746502.42266842,535.875,20260723T013213Z-85f136d9,8,9.672130083024967,resolution_cache,0.01106362498831,0.0915001250104978,country,0.0,0.0,0.0,0.0,12865351.44498176,67.61480075901328,22.69133459835547,80.15306767868438,33.52484101136004,5.839182452366452,38.5261135360942
ie,uniform,0.5,0.25,2,2,37944,378,99,3756456,26728775,annual,"2022,2023,2024,2025,2026",4198.2537001897535,617.0733447185326,3851.7,4381.1,238.01099999999997,862.763,0.0,0.0,0,0,False,False,False,False,False,False,,,1.1492397090187296,0.403260167047847,1.6734655000036582,2244716.727050416,513.515625,20260723T013213Z-85f136d9,8,9.686299833003432,resolution_cache,0.0116485420148819,0.1028925830032676,country,0.0,0.0,0.0,0.0,3268644.4529552707,37.538266919671095,14.614800759013283,43.538266919671095,16.659683434708167,3.8106170396458783,19.196135657007183
ie,uniform,0.25,0.25,1,1,37944,378,378,14342832,95464660,annual,"2022,2023,2024,2025,2026",4198.2537001897535,617.0733447185326,3851.7,4381.1,238.01099999999997,862.763,0.0,0.0,0,0,False,False,False,False,False,False,,,1.2449110839515924,0.2783449590206146,1.634399791015312,8775595.835759396,559.125,20260723T013213Z-85f136d9,8,9.788964584004134,resolution_cache,0.0145672079524956,0.0900271669961512,country,0.0,0.0,0.0,0.0,11521169.812765287,67.61480075901328,22.69133459835547,80.15306767868438,33.52484101136004,5.839182452366452,38.5261135360942
ie,uniform,1.0,0.25,4,4,37944,378,30,1138320,8949067,annual,"2022,2023,2024,2025,2026",4198.2537001897535,617.0733447185326,3851.7,4381.1,238.01099999999997,862.763,0.0,0.0,0,0,False,False,False,False,False,False,,,1.024902666977141,0.3527626659488305,1.4961048330296762,760855.7735187938,517.515625,20260723T013213Z-85f136d9,8,9.679154709039722,resolution_cache,0.0109350829734466,0.1015720830182544,country,0.0,0.0,0.0,0.0,1110661.564924378,17.0,8.538266919671095,17.0,8.167180492314548,2.7470849689181422,9.487759586286224
nl,capacity,0.25,0.25,1,1,37944,266,266,10093104,67614484,annual,"2022,2023,2024,2025,2026",10999.684440227704,5749.6218431372545,8189.500000000001,12022.1,4819.16,6479.735000000001,0.0,0.0,0,0,False,False,False,False,False,False,,,1.0315348340081982,0.1692342080059461,1.3059190830099396,7728736.130217939,527.40625,20260723T013213Z-85f136d9,8,8.69215791602619,resolution_cache,0.0123773340019397,0.089036124991253,country,0.0,0.0,0.0,0.0,9784549.844799312,60.30740037950664,95.07590132827325,109.53826691967107,19.551157652748188,47.85151068456672,36.34234851055617
gr,capacity,0.25,0.25,1,1,37944,1140,1140,43256160,291045860,annual,"2022,2023,2024,2025,2026",5280.2767868437695,4311.571921568626,4743.3,5528.6,2512.801,5212.253,0.0,0.0,0,0,False,False,False,False,False,False,,,1.9665200829622336,0.3669637500424869,2.4803796670166776,17439330.18610298,622.03125,20260723T013213Z-85f136d9,8,11.926798874977976,resolution_cache,0.0140122089651413,0.1295090829953551,country,0.0,0.0,0.0,0.0,21996297.10104045,107.38330170777988,158.6888045540797,225.0740037950664,32.81237782486259,27.112914600857717,54.70636319092796
gr,capacity,0.5,0.25,2,2,37944,1140,285,10814040,76518363,annual,"2022,2023,2024,2025,2026",5280.2767868437695,4311.571921568626,4743.3,5528.6,2512.801,5212.253,0.0,0.0,0,0,False,False,False,False,False,False,,,1.2344812910305336,0.1560935000306926,1.5241472920170054,7095141.038297593,604.671875,20260723T013213Z-85f136d9,8,11.503349874983542,resolution_cache,0.011768874945119,0.112939250015188,country,0.0,0.0,0.0,0.0,8759986.950448263,68.61416824794433,64.30740037950665,100.76913345983554,17.679038552384746,14.918459529248263,27.148902957058908
gr,uniform,0.5,0.25,2,2,37944,1140,285,10814040,76518363,annual,"2022,2023,2024,2025,2026",5280.2767868437695,4311.571921568626,4743.3,5528.6,2512.801,5212.253,0.0,0.0,0,0,False,False,False,False,False,False,,,1.3953312080120668,0.4808518330100924,2.029184125014581,5329255.175363791,608.40625,20260723T013213Z-85f136d9,8,11.719701334019192,resolution_cache,0.0169641249813139,0.1307645419728942,country,0.0,0.0,0.0,0.0,7750159.917520085,68.61416824794433,64.30740037950665,100.76913345983554,17.679038552384746,14.918459529248263,27.148902957058908
hr,capacity,0.25,0.25,1,1,37944,494,494,18744336,130345807,annual,"2022,2023,2024,2025,2026",1022.9506641366224,218.38361796331435,954.0,1095.0,105.8,271.59999999999997,0.0,0.0,0,0,False,False,False,False,False,False,,,1.260181375022512,0.1181501249666325,1.4942649170407094,12544185.295551132,612.453125,20260723T013213Z-85f136d9,8,12.17565316701075,resolution_cache,0.0134089170023798,0.0965249160071834,country,0.0,0.0,0.0,0.0,14874316.008412004,16.538266919671095,38.69006957621758,50.6135357368754,10.358951218373637,23.62135686706984,14.191694341628477
gr,uniform,1.0,0.25,4,4,37944,1140,80,3035520,23332729,annual,"2022,2023,2024,2025,2026",5280.2767868437695,4311.571921568626,4743.3,5528.6,2512.801,5212.253,0.0,0.0,0,0,False,False,False,False,False,False,,,1.3119890000089072,0.4298872079816647,1.8710176669992509,1622389.8114593355,626.015625,20260723T013213Z-85f136d9,8,11.590821792022323,resolution_cache,0.0164212500094436,0.1085507500101812,country,0.0,0.0,0.0,0.0,2313677.9347840506,34.0,25.0,40.0,10.203295854260968,9.2988333055178,14.529572177879643
hr,uniform,0.25,0.25,1,1,37944,494,494,18744336,130345807,annual,"2022,2023,2024,2025,2026",1022.9506641366224,218.38361796331435,954.0,1095.0,105.8,271.59999999999997,0.0,0.0,0,0,False,False,False,False,False,False,,,1.4144576250109822,0.4092265830258839,1.9594357080059128,9566190.880065069,640.953125,20260723T013213Z-85f136d9,8,12.083147583995014,resolution_cache,0.0165897500119172,0.1158011250081472,country,0.0,0.0,0.0,0.0,13251960.093081236,16.538266919671095,38.69006957621758,50.6135357368754,10.358951218373637,23.62135686706984,14.191694341628477
hr,uniform,2.0,0.25,8,8,37944,494,12,455328,4079691,annual,"2022,2023,2024,2025,2026",1022.9506641366224,218.38361796331435,954.0,1095.0,105.8,271.59999999999997,0.0,0.0,0,0,False,False,False,False,False,False,,,1.0269322919775732,0.4428060000063851,1.6088968330295756,283006.33741854713,626.015625,20260723T013213Z-85f136d9,8,11.939947250008116,resolution_cache,0.0125384170096367,0.1210502500180155,country,0.0,0.0,0.0,0.0,443386.58308540535,4.0,6.307400379506642,7.307400379506642,2.4467718457261487,3.8516370353265303,3.0203339835999117
hr,uniform,0.5,0.25,2,2,37944,494,130,4932720,36236740,annual,"2022,2023,2024,2025,2026",1022.9506641366224,218.38361796331435,954.0,1095.0,105.8,271.59999999999997,0.0,0.0,0,0,False,False,False,False,False,False,,,1.2679755829740316,0.397516957949847,1.7864327499992214,2761212.2538629845,667.359375,20260723T013213Z-85f136d9,8,12.0683668749989,resolution_cache,0.0121799579937942,0.1028446250129491,country,0.0,0.0,0.0,0.0,3890232.640308676,10.538266919671097,21.46046805819102,27.922201138519924,6.63797285167841,14.548766329853208,8.816437945477668
bg,capacity,0.5,0.25,2,2,37944,378,98,3718512,27428426,annual,"2022,2023,2024,2025,2026",608.0,2800.8305736875395,608.0,608.0,1829.997,3420.1769999999997,0.0,0.0,0,0,False,False,False,False,False,False,,,0.9744423749507404,0.1764403749839402,1.381512541032862,2691623.774345128,624.828125,20260723T013213Z-85f136d9,8,9.98834383295616,resolution_cache,0.0185734999831765,0.2033543330035172,country,0.0,0.0,0.0,0.0,3816040.9436093913,4.0,53.30740037950664,54.30740037950664,1.865256529285916,21.71685561622111,18.7704544720752
bg,capacity,2.0,0.25,8,8,37944,378,8,303552,2885539,annual,"2022,2023,2024,2025,2026",608.0,2800.8305736875395,608.0,608.0,1829.997,3420.1769999999997,0.0,0.0,0,0,False,False,False,False,False,False,,,0.7833044169819914,0.1703095000120811,1.1732524169492535,258726.9334499308,617.171875,20260723T013213Z-85f136d9,8,9.921770833956543,resolution_cache,0.0161372079746797,0.1957694590091705,country,0.0,0.0,0.0,0.0,387527.4968696862,3.0,7.0,7.0,1.8243840808591285,3.768166236817736,4.588372688533429
bg,capacity,0.25,0.25,1,1,37944,378,378,14342832,100759560,annual,"2022,2023,2024,2025,2026",608.0,2800.8305736875395,608.0,608.0,1829.997,3420.1769999999997,0.0,0.0,0,0,False,False,False,False,False,False,,,1.189142625022214,0.1104255000245757,1.5080085420049727,9511107.928427571,603.3125,20260723T013213Z-85f136d9,8,10.196491541981231,resolution_cache,0.016147667018231,0.1837726249941624,country,0.0,0.0,0.0,0.0,12061490.100678263,6.0,141.07273877292852,144.07273877292852,3.329046667026891,35.16503223588139,33.12139312608922
bg,capacity,1.0,0.25,4,4,37944,378,28,1062432,8706276,annual,"2022,2023,2024,2025,2026",608.0,2800.8305736875395,608.0,608.0,1829.997,3420.1769999999997,0.0,0.0,0,0,False,False,False,False,False,False,,,0.8994321249774657,0.1713892089901492,1.2865150000434369,825821.6965710691,605.84375,20260723T013213Z-85f136d9,8,10.101969208975788,resolution_cache,0.0139246659819036,0.1976397079997696,country,0.0,0.0,0.0,0.0,1181225.3203949304,3.0,19.769133459835547,20.769133459835547,1.8243840808591285,7.653623294162711,8.4899058001001
bg,uniform,2.0,0.25,8,8,37944,378,8,303552,2885539,annual,"2022,2023,2024,2025,2026",608.0,2800.8305736875395,608.0,608.0,1829.997,3420.1769999999997,0.0,0.0,0,0,False,False,False,False,False,False,,,0.7190699999919161,0.1298529169871471,1.0137413329794072,299437.33191568137,667.359375,20260723T013213Z-85f136d9,8,9.751206291955896,resolution_cache,0.0113742499961517,0.1470498749986291,country,0.0,0.0,0.0,0.0,422145.2709797552,3.0,7.0,7.0,1.8243840808591285,3.768166236817736,4.588372688533429
bg,uniform,1.0,0.25,4,4,37944,378,28,1062432,8706276,annual,"2022,2023,2024,2025,2026",608.0,2800.8305736875395,608.0,608.0,1829.997,3420.1769999999997,0.0,0.0,0,0,False,False,False,False,False,False,,,0.8131761249969713,0.2556972919846885,1.2635994169977494,840798.1087268041,626.015625,20260723T013213Z-85f136d9,8,9.849596417043358,resolution_cache,0.0114339999854564,0.1783226249972358,country,0.0,0.0,0.0,0.0,1306521.3885908874,3.0,19.769133459835547,20.769133459835547,1.8243840808591285,7.653623294162711,8.4899058001001
bg,uniform,0.5,0.25,2,2,37944,378,98,3718512,27428426,annual,"2022,2023,2024,2025,2026",608.0,2800.8305736875395,608.0,608.0,1829.997,3420.1769999999997,0.0,0.0,0,0,False,False,False,False,False,False,,,1.1005206670379266,0.4655756669817492,1.7597327919793315,2113111.7275012257,646.703125,20260723T013213Z-85f136d9,8,9.928323749976698,resolution_cache,0.0166330829961225,0.1716524590156041,country,0.0,0.0,0.0,0.0,3378866.1234399616,4.0,53.30740037950664,54.30740037950664,1.865256529285916,21.71685561622111,18.7704544720752
bg,uniform,0.25,0.25,1,1,37944,378,378,14342832,100759560,annual,"2022,2023,2024,2025,2026",608.0,2800.8305736875395,608.0,608.0,1829.997,3420.1769999999997,0.0,0.0,0,0,False,False,False,False,False,False,,,1.3223661659867505,0.513755708001554,2.0123820829903707,7127290.647850908,626.9375,20260723T013213Z-85f136d9,8,10.204665334022138,resolution_cache,0.0160256249946542,0.1533023330266587,country,0.0,0.0,0.0,0.0,10846339.212934544,6.0,141.07273877292852,144.07273877292852,3.329046667026891,35.16503223588139,33.12139312608922
lv,capacity,2.0,0.25,8,8,37944,372,8,303552,2855918,annual,"2022,2023,2024,2025,2026",100.0,289.8595825426945,100.0,100.0,18.6,585.3000000000001,0.0,0.0,0,0,False,False,False,False,True,True,,,0.7408555000438355,0.2011640410055406,1.0775505420169793,281705.5796118906,605.84375,20260723T013213Z-85f136d9,8,11.521114292030688,resolution_cache,0.0151167080039158,0.1120640410226769,country,0.0,0.0,0.0,0.0,409731.72228867735,2.0,5.38393421884883,6.076533839342188,1.470588235294118,2.605996327159741,3.530445569281457
lv,capacity,0.25,0.25,1,1,37944,372,372,14115168,94531869,annual,"2022,2023,2024,2025,2026",100.0,289.8595825426945,100.0,100.0,18.6,585.3000000000001,0.0,0.0,0,0,False,False,False,False,True,True,,,1.1001115840044804,0.1139718750491738,1.3988459579995831,10090580.68136778,624.828125,20260723T013213Z-85f136d9,8,11.71407749998616,resolution_cache,0.066697959031444,0.1101447920082137,country,0.0,0.0,0.0,0.0,12830669.365938168,3.0,35.45351043643264,37.91524351676154,2.3137436372049973,15.245824200538244,12.015089209633068
hr,capacity,0.5,0.25,2,2,37944,494,130,4932720,36236740,annual,"2022,2023,2024,2025,2026",1022.9506641366224,218.38361796331435,954.0,1095.0,105.8,271.59999999999997,0.0,0.0,0,0,False,False,False,False,False,False,,,1.1668276250129566,0.1067286249599419,1.4057520829956047,3508954.4306337144,605.84375,20260723T013213Z-85f136d9,8,11.98255891702138,resolution_cache,0.0109866670100018,0.1136602499755099,country,0.0,0.0,0.0,0.0,4227462.475397963,10.538266919671097,21.46046805819102,27.922201138519924,6.63797285167841,14.548766329853208,8.816437945477668
hr,capacity,1.0,0.25,4,4,37944,494,35,1328040,10729929,annual,"2022,2023,2024,2025,2026",1022.9506641366224,218.38361796331435,954.0,1095.0,105.8,271.59999999999997,0.0,0.0,0,0,False,False,False,False,False,False,,,0.9129419579985552,0.2435382499825209,1.2828472909750417,1035228.440160332,624.828125,20260723T013213Z-85f136d9,8,11.90168295800686,resolution_cache,0.013821915956214,0.1040895839687436,country,0.0,0.0,0.0,0.0,1454681.7444029688,5.0,13.30740037950664,15.30740037950664,4.141518493577335,7.339418252129095,5.336091263790401
hr,uniform,1.0,0.25,4,4,37944,494,35,1328040,10729929,annual,"2022,2023,2024,2025,2026",1022.9506641366224,218.38361796331435,954.0,1095.0,105.8,271.59999999999997,0.0,0.0,0,0,False,False,False,False,False,False,,,1.0267417920404114,0.2950609580148011,1.4430916670244187,920274.1796287624,608.40625,20260723T013213Z-85f136d9,8,11.904365541995505,resolution_cache,0.0157176249776966,0.1016193749965168,country,0.0,0.0,0.0,0.0,1293450.8074915586,5.0,13.30740037950664,15.30740037950664,4.141518493577335,7.339418252129095,5.336091263790401
lt,uniform,2.0,0.25,8,8,37944,338,8,303552,2868873,annual,"2022,2023,2024,2025,2026",922.8962681846932,553.2268817204301,547.0,1308.0,152.9,848.2,0.0,0.0,0,0,False,False,False,False,False,False,,,1.2601775000221096,0.3888529170071706,1.835860292019788,165345.915111022,626.015625,20260723T013213Z-85f136d9,8,11.54578174999915,resolution_cache,0.0095370000344701,0.1702697089640423,country,0.0,0.0,0.0,0.0,240880.3521683844,5.076533839342188,5.538266919671094,6.0,3.447821309335128,4.3324911214838835,4.688586701841458
gr,uniform,2.0,0.25,8,8,37944,1140,20,758880,6446967,annual,"2022,2023,2024,2025,2026",5280.2767868437695,4311.571921568626,4743.3,5528.6,2512.801,5212.253,0.0,0.0,0,0,False,False,False,False,False,False,,,1.3620347079704516,0.3929570829495787,1.89975358301308,399462.3338445758,616.25,20260723T013213Z-85f136d9,8,11.543458792031744,resolution_cache,0.0148782090400345,0.1247926659998484,country,0.0,0.0,0.0,0.0,557166.418417337,16.0,9.0,17.0,4.3405375114819,3.9043333168862175,5.681110408027649
gr,uniform,0.25,0.25,1,1,37944,1140,1140,43256160,291045860,annual,"2022,2023,2024,2025,2026",5280.2767868437695,4311.571921568626,4743.3,5528.6,2512.801,5212.253,0.0,0.0,0,0,False,False,False,False,False,False,,,2.113164875016082,0.1243767500272952,2.4053968749940395,17982961.75141875,666.59375,20260723T013213Z-85f136d9,8,11.968627625028605,resolution_cache,0.0181602090015076,0.1423435420147143,country,0.0,0.0,0.0,0.0,20469846.20623642,107.38330170777988,158.6888045540797,225.0740037950664,32.81237782486259,27.112914600857717,54.70636319092796
be,capacity,1.0,0.25,4,4,37944,198,15,569160,4832034,annual,"2022,2023,2024,2025,2026",3883.5426944971537,793.8605351043643,3771.0,3966.0,685.5,885.106,0.0,0.0,0,0,False,False,False,False,False,False,,,0.8396504580159672,0.177496374992188,1.1349999170051888,501462.5917346195,605.84375,20260723T013213Z-85f136d9,8,10.318333707982674,resolution_cache,0.0097944169538095,0.1013051660265773,country,0.0,0.0,0.0,0.0,677853.4979244621,10.0,11.0,11.0,2.7384395040081646,5.932682959274617,3.5830643712939563
be,capacity,0.5,0.25,2,2,37944,198,54,2048976,15105522,annual,"2022,2023,2024,2025,2026",3883.5426944971537,793.8605351043643,3771.0,3966.0,685.5,885.106,0.0,0.0,0,0,False,False,False,False,False,False,,,0.9941857090452686,0.1054529169923625,1.2389272919972427,1653830.707609079,586.359375,20260723T013213Z-85f136d9,8,10.471617333008908,resolution_cache,0.0123699579853564,0.1195602089865133,country,0.0,0.0,0.0,0.0,2060959.015361086,22.0,22.075901328273243,26.075901328273243,4.841284634591677,10.37140741968604,6.573606059620406
hr,capacity,2.0,0.25,8,8,37944,494,12,455328,4079691,annual,"2022,2023,2024,2025,2026",1022.9506641366224,218.38361796331435,954.0,1095.0,105.8,271.59999999999997,0.0,0.0,0,0,False,False,False,False,False,False,,,0.8531647089985199,0.222164332983084,1.2136957499897107,375158.27175291674,586.359375,20260723T013213Z-85f136d9,8,11.828841125010513,resolution_cache,0.0136317090364173,0.116623707988765,country,0.0,0.0,0.0,0.0,533692.9612741283,4.0,6.307400379506642,7.307400379506642,2.4467718457261487,3.8516370353265303,3.0203339835999117
be,capacity,0.25,0.25,1,1,37944,198,198,7512912,50909847,annual,"2022,2023,2024,2025,2026",3883.5426944971537,793.8605351043643,3771.0,3966.0,685.5,885.106,0.0,0.0,0,0,False,False,False,False,False,False,,,1.0504429999855347,0.2105561669450253,1.3886726250057109,5410139.052729655,604.671875,20260723T013213Z-85f136d9,8,10.713823917030822,resolution_cache,0.012776167015545,0.106245458999183,country,0.0,0.0,0.0,0.0,7152136.765253763,43.84503478810879,54.765338393421885,69.92093611638204,5.658599110473329,22.409409936909363,7.958206371625611
be,uniform,1.0,0.25,4,4,37944,198,15,569160,4832034,annual,"2022,2023,2024,2025,2026",3883.5426944971537,793.8605351043643,3771.0,3966.0,685.5,885.106,0.0,0.0,0,0,False,False,False,False,False,False,,,0.9196320839691908,0.269718625000678,1.3176595420227386,431947.6935038035,616.25,20260723T013213Z-85f136d9,8,10.33600487501826,resolution_cache,0.0151416250155307,0.1096668750396929,country,0.0,0.0,0.0,0.0,618899.6772964565,10.0,11.0,11.0,2.7384395040081646,5.932682959274617,3.5830643712939563
be,uniform,2.0,0.25,8,8,37944,198,6,227664,2252573,annual,"2022,2023,2024,2025,2026",3883.5426944971537,793.8605351043643,3771.0,3966.0,685.5,885.106,0.0,0.0,0,0,False,False,False,False,False,False,,,1.0497159590013323,0.3908516249503009,1.587999542010948,143365.2806421467,667.359375,20260723T013213Z-85f136d9,8,10.33074508298887,resolution_cache,0.0093541250098496,0.1302492089453153,country,0.0,0.0,0.0,0.0,216881.52690046985,5.0,5.0,5.0,2.2137825950262973,3.274684331636184,2.4650103610675016
be,capacity,2.0,0.25,8,8,37944,198,6,227664,2252573,annual,"2022,2023,2024,2025,2026",3883.5426944971537,793.8605351043643,3771.0,3966.0,685.5,885.106,0.0,0.0,0,0,False,False,False,False,False,False,,,0.800268082995899,0.1411767500103451,1.0773793749976903,211312.75136995089,624.828125,20260723T013213Z-85f136d9,8,10.292004416987766,resolution_cache,0.0103723329957574,0.1207652079756371,country,0.0,0.0,0.0,0.0,284484.66812235303,5.0,5.0,5.0,2.2137825950262973,3.274684331636184,2.4650103610675016
be,uniform,0.25,0.25,1,1,37944,198,198,7512912,50909847,annual,"2022,2023,2024,2025,2026",3883.5426944971537,793.8605351043643,3771.0,3966.0,685.5,885.106,0.0,0.0,0,0,False,False,False,False,False,False,,,1.1607995000085791,0.3829797080252319,1.6809097499935888,4469551.086861538,626.015625,20260723T013213Z-85f136d9,8,10.714297124999575,resolution_cache,0.014099583029747,0.1159887500107288,country,0.0,0.0,0.0,0.0,6472187.487972275,43.84503478810879,54.765338393421885,69.92093611638204,5.658599110473329,22.409409936909363,7.958206371625611
lt,capacity,2.0,0.25,8,8,37944,338,8,303552,2868873,annual,"2022,2023,2024,2025,2026",922.8962681846932,553.2268817204301,547.0,1308.0,152.9,848.2,0.0,0.0,0,0,False,False,False,False,False,False,,,0.7869324999628589,0.1563852920080535,1.066802249988541,284543.8318144348,604.671875,20260723T013213Z-85f136d9,8,11.46268662501825,resolution_cache,0.0107442500302568,0.1045911660185083,country,0.0,0.0,0.0,0.0,385740.8354774099,5.076533839342188,5.538266919671094,6.0,3.447821309335128,4.3324911214838835,4.688586701841458
lt,capacity,0.25,0.25,1,1,37944,338,338,12825072,84921362,annual,"2022,2023,2024,2025,2026",922.8962681846932,553.2268817204301,547.0,1308.0,152.9,848.2,0.0,0.0,0,0,False,False,False,False,False,False,,,1.0868939170031808,0.1360318749793805,1.3530383339966647,9478720.356811129,605.84375,20260723T013213Z-85f136d9,8,11.8059677919955,resolution_cache,0.0181032919790595,0.1042803330346942,country,0.0,0.0,0.0,0.0,11799745.862376068,13.228336495888678,49.75711574952562,57.91208096141683,8.881123329108764,20.643445629819492,18.02593626647445
lt,capacity,1.0,0.25,4,4,37944,338,28,1062432,8440305,annual,"2022,2023,2024,2025,2026",922.8962681846932,553.2268817204301,547.0,1308.0,152.9,848.2,0.0,0.0,0,0,False,False,False,False,False,False,,,0.8738102090428583,0.1133583749760873,1.117075374990236,951083.5381267682,624.828125,20260723T013213Z-85f136d9,8,11.54712541704066,resolution_cache,0.0130608340259641,0.109396582993213,country,0.0,0.0,0.0,0.0,1215861.280865271,7.845667299177736,13.769133459835547,13.769133459835547,5.126674977382858,7.1684030923043105,7.974889308850594
lt,capacity,0.5,0.25,2,2,37944,338,91,3452904,25001397,annual,"2022,2023,2024,2025,2026",922.8962681846932,553.2268817204301,547.0,1308.0,152.9,848.2,0.0,0.0,0,0,False,False,False,False,False,False,,,1.0473498749779535,0.1094531660201028,1.284335500036832,2688475.0907383454,586.359375,20260723T013213Z-85f136d9,8,11.750042625004426,resolution_cache,0.0100251249969005,0.1110770000377669,country,0.0,0.0,0.0,0.0,3296800.890029879,10.45920303605313,29.688172043010752,31.149905123339657,6.834392486765271,14.38175206072133,12.433012703816576
