code,rows,train_rows,test_rows,test_start,test_end,task,model,metric,calendar_score,both_score,gain,evaluation_wall_s,resolution_deg,scheme,capacity_layout,capacity_years,run_id,workers,calendar_mae,both_mae,mae_reduction
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,regression,LightGBM,r2,0.0395415301218818,0.9208556326211808,0.8813141024992989,8.326414999959525,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,19.12471141666266,4.632410805383967,14.492300611278694
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,classification,LogReg,auc,0.6190012642341016,0.9630598685490116,0.3440586043149098,8.008194208960049,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,classification,RandForest,auc,0.6276550292296796,0.9585843605617675,0.330929331332088,8.008194208960049,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,regression,GradientBoosting,r2,0.0473014961426631,0.8753331566602638,0.8280316605176007,8.008194208960049,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,19.065121330646637,5.985762554566173,13.079358776080465
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,regression,LightGBM,r2,0.0395415301218818,0.8721965132869185,0.8326549831650366,8.008194208960049,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,19.12471141666266,6.039530218354967,13.085181198307692
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,classification,LogReg,auc,0.6190012642341016,0.964882916142196,0.3458816519080945,8.14997308299644,0.25,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
ie,36085,28868,7217,2025-05-18 22:00:00+00:00,2026-04-30 22:00:00+00:00,regression,GradientBoosting,r2,0.0473014961426631,0.8814533767486111,0.834151880605948,8.14997308299644,0.25,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,19.065121330646637,5.84990213138182,13.215219199264816
gr,37933,30346,7587,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,RandForest,auc,0.788488666149749,0.903475909843785,0.114987243694036,9.683299833966885,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
gr,37933,30346,7587,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,GradientBoosting,r2,0.2681877379901742,0.6191361671767042,0.3509484291865299,10.06911358301295,1.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,17.875284454879893,12.24830783014988,5.626976624730013
gr,37933,30346,7587,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,LightGBM,r2,0.2668967792070937,0.5358921524341964,0.2689953732271026,9.683299833966885,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,17.887216314420865,13.7977993794883,4.089416934932565
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,RandForest,auc,0.6286851369828342,0.7560569968507711,0.1273718598679368,10.329086165991612,2.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,GradientBoosting,r2,0.0238024617526498,0.3049001765387649,0.281097714786115,10.329086165991612,2.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.706392686602184,11.820826298685503,2.885566387916681
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,LightGBM,r2,0.0165099138853365,0.2894859771976135,0.272976063312277,10.329086165991612,2.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.718715959907202,11.87194037125599,2.8467755886512123
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,LogReg,auc,0.7011282692057182,0.8440325414245105,0.1429042722187922,10.277741542027798,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,RandForest,auc,0.6286851369828342,0.7737020175172792,0.1450168805344449,10.277741542027798,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,GradientBoosting,r2,0.0238024617526498,0.3498936316421267,0.3260911698894768,10.277741542027798,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.706392686602184,11.488353794757352,3.2180388918448326
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,LightGBM,r2,0.0165099138853365,0.3277724509172436,0.3112625370319071,10.277741542027798,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.718715959907202,11.625854676503495,3.092861283403705
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,LogReg,auc,0.9298391817529084,0.9378703705258232,0.0080311887729148,8.602129874983802,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,RandForest,auc,0.8976928808831867,0.927640602990778,0.0299477221075912,8.602129874983802,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,GradientBoosting,r2,0.4995894519342803,0.5331552271263688,0.0335657751920884,8.602129874983802,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,10.043358915306442,9.66758294587926,0.3757759694271829
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,LightGBM,r2,0.4997943292328032,0.5305812402981163,0.030786911065313,8.602129874983802,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,10.03785917368944,9.71951002502158,0.3183491486678615
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,LogReg,auc,0.9298391817529084,0.9365819609791968,0.0067427792262884,8.745522167009767,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,RandForest,auc,0.8976928808831867,0.9245794236140608,0.026886542730874,8.745522167009767,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,GradientBoosting,r2,0.4995894519342803,0.5298224873814799,0.0302330354471995,8.745522167009767,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,10.043358915306442,9.694142364308478,0.3492165509979639
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,LightGBM,r2,0.4997943292328032,0.5284470537394617,0.0286527245066584,8.745522167009767,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,10.03785917368944,9.719386500666529,0.3184726730229119
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,LogReg,auc,0.7011282692057182,0.831199703516202,0.1300714343104837,10.329086165991612,2.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,LogReg,auc,0.9298391817529084,0.9377629214508088,0.0079237396979003,8.682679291989189,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,LightGBM,r2,0.0165099138853365,0.3368846442134763,0.3203747303281398,10.103316832974087,0.25,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.718715959907202,11.579896837948684,3.1388191219585195
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,RandForest,auc,0.6286851369828342,0.7769614953866509,0.1482763584038167,10.103316832974087,0.25,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,GradientBoosting,r2,0.0238024617526498,0.3896672157732773,0.3658647540206274,10.61534187500365,1.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.706392686602184,11.101265790885494,3.6051268957166904
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,LightGBM,r2,0.0165099138853365,0.3673168576252024,0.3508069437398659,10.61534187500365,1.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.718715959907202,11.252153963652002,3.4665619962551997
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,LogReg,auc,0.7011282692057182,0.8683430490296199,0.1672147798239016,10.572843708039729,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,RandForest,auc,0.6286851369828342,0.8164741242026494,0.1877889872198151,10.572843708039729,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,GradientBoosting,r2,0.0238024617526498,0.4487552465617477,0.4249527848090978,10.572843708039729,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.706392686602184,10.505441465068238,4.200951221533947
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,LightGBM,r2,0.0165099138853365,0.4278765916639608,0.4113666777786243,10.572843708039729,0.5,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.718715959907202,10.666553026397857,4.052162933509347
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,LogReg,auc,0.7011282692057182,0.8732917371687398,0.1721634679630215,10.674397499999031,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,RandForest,auc,0.6286851369828342,0.8205702671789602,0.1918851301961259,10.674397499999031,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,GradientBoosting,r2,0.0238024617526498,0.462406248996033,0.4386037872433831,10.674397499999031,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.706392686602184,10.405540050657216,4.300852635944967
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,LightGBM,r2,0.0165099138853365,0.446403222255235,0.4298933083698985,10.674397499999031,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.718715959907202,10.513818872308695,4.204897087598505
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,LogReg,auc,0.7011282692057182,0.844100268285306,0.1429719990795878,10.457785125006922,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,RandForest,auc,0.6286851369828342,0.7729654703784725,0.1442803333956382,10.457785125006922,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,GradientBoosting,r2,0.0238024617526498,0.3477081244547683,0.3239056627021184,10.457785125006922,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.706392686602184,11.494319729334205,3.212072957267982
gr,37933,30346,7587,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,GradientBoosting,r2,0.2681877379901742,0.5392103760675495,0.2710226380773752,9.683299833966885,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,17.875284454879893,13.755052607741977,4.120231847137918
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,LogReg,auc,0.7011282692057182,0.8467159553686998,0.1455876861629815,10.103316832974087,0.25,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,GradientBoosting,r2,0.0238024617526498,0.3639032709448838,0.3401008091922339,10.103316832974087,0.25,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.706392686602184,11.385205844832472,3.321186841769711
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,RandForest,auc,0.6286851369828342,0.7967876925570705,0.1681025555742362,10.61534187500365,1.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,RandForest,auc,0.8976928808831867,0.927965048830568,0.0302721679473811,8.682679291989189,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,LightGBM,r2,0.4997943292328032,0.5326992366248436,0.0329049073920404,8.682679291989189,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,10.03785917368944,9.676456898149397,0.3614022755400441
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,LightGBM,r2,0.4997943292328032,0.5326074897281222,0.032813160495319,8.18653229199117,0.25,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,10.03785917368944,9.72213693834665,0.3157222353427915
lv,37941,30352,7589,2025-06-18 16:00:00+00:00,2026-04-30 20:00:00+00:00,classification,LogReg,auc,0.6047247653192754,0.6035530353472282,-0.0011717299720472,10.440506166021803,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
lv,37941,30352,7589,2025-06-18 16:00:00+00:00,2026-04-30 20:00:00+00:00,classification,RandForest,auc,0.60216233604846,0.6224435679782605,0.0202812319298004,10.440506166021803,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
lv,37941,30352,7589,2025-06-18 16:00:00+00:00,2026-04-30 20:00:00+00:00,regression,GradientBoosting,r2,0.1064500428780012,0.1005653949227229,-0.0058846479552782,10.440506166021803,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,28.93154042520603,28.06943027794782,0.862110147258214
lv,37941,30352,7589,2025-06-18 16:00:00+00:00,2026-04-30 20:00:00+00:00,regression,LightGBM,r2,0.0945632178997945,0.0832317297095489,-0.0113314881902455,10.440506166021803,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,29.10992510288042,28.110016118994704,0.9999089838857174
lv,37941,30352,7589,2025-06-18 16:00:00+00:00,2026-04-30 20:00:00+00:00,classification,LogReg,auc,0.6047247653192754,0.6106781159265458,0.0059533506072703,10.30859450000571,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
lv,37941,30352,7589,2025-06-18 16:00:00+00:00,2026-04-30 20:00:00+00:00,classification,RandForest,auc,0.60216233604846,0.6219672399571881,0.019804903908728,10.30859450000571,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
lv,37941,30352,7589,2025-06-18 16:00:00+00:00,2026-04-30 20:00:00+00:00,regression,GradientBoosting,r2,0.1064500428780012,0.0944485422338653,-0.0120015006441358,10.30859450000571,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,28.93154042520603,28.153220717025658,0.7783197081803799
lv,37941,30352,7589,2025-06-18 16:00:00+00:00,2026-04-30 20:00:00+00:00,regression,LightGBM,r2,0.0945632178997945,0.0683006561564903,-0.0262625617433041,10.30859450000571,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,29.10992510288042,28.20209834653456,0.9078267563458589
lv,37941,30352,7589,2025-06-18 16:00:00+00:00,2026-04-30 20:00:00+00:00,classification,LogReg,auc,0.6047247653192754,0.6117279831920819,0.0070032178728064,10.39709037495777,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
lv,37941,30352,7589,2025-06-18 16:00:00+00:00,2026-04-30 20:00:00+00:00,classification,RandForest,auc,0.60216233604846,0.6319538800388399,0.0297915439903798,10.39709037495777,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
lv,37941,30352,7589,2025-06-18 16:00:00+00:00,2026-04-30 20:00:00+00:00,regression,GradientBoosting,r2,0.1064500428780012,0.0945186614452656,-0.0119313814327355,10.39709037495777,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,28.93154042520603,28.24361176877204,0.6879286564339964
lv,37941,30352,7589,2025-06-18 16:00:00+00:00,2026-04-30 20:00:00+00:00,regression,LightGBM,r2,0.0945632178997945,0.1012512542129123,0.0066880363131178,10.39709037495777,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,29.10992510288042,27.878168031295832,1.231757071584589
lv,37941,30352,7589,2025-06-18 16:00:00+00:00,2026-04-30 20:00:00+00:00,classification,LogReg,auc,0.6047247653192754,0.6117603404429094,0.0070355751236339,9.81535533297574,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
lv,37941,30352,7589,2025-06-18 16:00:00+00:00,2026-04-30 20:00:00+00:00,classification,RandForest,auc,0.60216233604846,0.6313654871425953,0.0292031510941352,9.81535533297574,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,GradientBoosting,r2,0.4995894519342803,0.5338886259914284,0.0342991740571481,8.18653229199117,0.25,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,10.043358915306442,9.714551864682251,0.3288070506241904
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,GradientBoosting,r2,0.4995894519342803,0.5342083111041085,0.0346188591698282,8.682679291989189,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,10.043358915306442,9.658398743642808,0.3849601716636339
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,RandForest,auc,0.8976928808831867,0.9233959448047532,0.0257030639215666,8.18653229199117,0.25,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,LightGBM,r2,0.4997943292328032,0.5322938540944109,0.0324995248616076,8.165118458040524,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,10.03785917368944,9.725528754251442,0.3123304194379983
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,LogReg,auc,0.9298391817529084,0.93780279513099,0.0079636133780816,8.813952041964512,1.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,RandForest,auc,0.8976928808831867,0.9240747767213816,0.026381895838195,8.813952041964512,1.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,GradientBoosting,r2,0.4995894519342803,0.5377873675195847,0.0381979155853043,8.813952041964512,1.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,10.043358915306442,9.653115042549487,0.3902438727569546
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,LightGBM,r2,0.4997943292328032,0.5319142987737986,0.0321199695409953,8.813952041964512,1.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,10.03785917368944,9.707725603197003,0.3301335704924355
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,LogReg,auc,0.9298391817529084,0.9363624458767258,0.0065232641238173,8.72730974998558,2.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,RandForest,auc,0.8976928808831867,0.9256957467514844,0.0280028658682977,8.72730974998558,2.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,GradientBoosting,r2,0.4995894519342803,0.5293237038158812,0.0297342518816009,8.72730974998558,2.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,10.043358915306442,9.733502619296685,0.309856296009757
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,LightGBM,r2,0.4997943292328032,0.5258053856629771,0.0260110564301738,8.72730974998558,2.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,10.03785917368944,9.76691070316962,0.270948470519821
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,LogReg,auc,0.9298391817529084,0.9367339006868344,0.006894718933926,8.565808165993076,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,RandForest,auc,0.8976928808831867,0.9225909861418676,0.0248981052586808,8.565808165993076,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,GradientBoosting,r2,0.4995894519342803,0.535076919366811,0.0354874674325307,8.565808165993076,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,10.043358915306442,9.720009562787318,0.3233493525191235
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,LightGBM,r2,0.4997943292328032,0.5264794390840243,0.026685109851221,8.565808165993076,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,10.03785917368944,9.774922481396205,0.2629366922932377
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,LogReg,auc,0.9298391817529084,0.9367630014779844,0.0069238197250759,8.165118458040524,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,RandForest,auc,0.8976928808831867,0.9289707749708572,0.0312778940876705,8.165118458040524,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,regression,GradientBoosting,r2,0.4995894519342803,0.533360472605331,0.0337710206710507,8.165118458040524,0.5,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,10.043358915306442,9.710410109080396,0.3329488062260459
bg,37940,30352,7588,2025-06-18 17:00:00+00:00,2026-04-30 20:00:00+00:00,classification,LogReg,auc,0.9298391817529084,0.9369293516735472,0.0070901699206388,8.18653229199117,0.25,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,LogReg,auc,0.7011282692057182,0.8506370321220227,0.1495087629163044,10.61534187500365,1.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,LightGBM,r2,0.0165099138853365,0.3236253756439633,0.3071154617586268,10.457785125006922,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.718715959907202,11.653443635470278,3.065272324436924
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,GradientBoosting,r2,0.0238024617526498,0.3491193589905199,0.32531689723787,10.611911166983193,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.706392686602184,11.57314628022478,3.1332464063774044
be,37942,30353,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,LightGBM,r2,0.3811965029537688,0.8454145074997466,0.4642180045459777,9.212129374966024,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,13.04050559914558,5.619159543266072,7.421346055879509
hr,37941,30352,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,LightGBM,r2,0.0165099138853365,0.3196729171395591,0.3031630032542226,10.611911166983193,2.0,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,14.718715959907202,11.75528508078244,2.963430879124763
be,37942,30353,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,RandForest,auc,0.8553930267624273,0.9675748928720196,0.1121818661095921,9.32093345897738,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
be,37942,30353,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,GradientBoosting,r2,0.3803729920052342,0.8480317897476414,0.4676587977424071,9.32093345897738,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,13.047221506678447,5.542119153227672,7.505102353450775
be,37942,30353,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,regression,LightGBM,r2,0.3811965029537688,0.8499983902196769,0.4688018872659081,9.32093345897738,0.25,capacity,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,13.04050559914558,5.505284835118359,7.535220764027222
be,37942,30353,7589,2025-06-18 17:00:00+00:00,2026-04-30 21:00:00+00:00,classification,LogReg,auc,0.8042809132710942,0.9600346057339448,0.1557536924628505,9.015765541989822,1.0,uniform,annual,"2022,2023,2024,2025,2026",20260723T013213Z-85f136d9,8,,,
